,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23
SI_h48_19,0.000174884501968704,0.000281879552888291,0.00067919653768679,1.39817489380722e-17,0.00209572125221549,0.00032539549530883,0.00198873138809432,8.94125831774299e-05,0.0162951155228587,0.00392661182198418,0.0221271166294293,0.351850545435779,0.000348169930188722,1.82041617799516e-17,2.65531496540157e-05,1.62768166958385e-17,0.00134166074892762,1.6929247929804e-17,0.000395022020198955,0.582753913424734,1.92949501984096e-17,0.0123875803620667,0.00291248964283832
SI_h48_20,0.000829250287622806,0.00037542002072965,0.00177328804394787,0.000674745486873852,0.00205616505204972,0.000512966666596775,0.00309057807680902,2.16785685332078e-17,0.00620415293503956,0.00144298020012161,0.0409592505712767,0.436686433405611,2.55173193544199e-17,0.0140114809021294,0.000193119564208629,0.0016320962312695,2.09299618990722e-17,0.00204552380083699,0.00088347165043941,0.450498004103645,0.00243201250578205,0.0329242845043185,0.000774775990691362
SI_h72_21,0.00156334182269353,0.000818243193106606,0.00299918123304796,0.00123782211554627,0.00183424661464435,0.00164535582022155,0.00304435549591062,2.0602110846563e-17,0.0023552512207422,0.0112085303374743,0.107322699484052,0.626990576104413,0.0012863704036286,0.00739793723064122,1.87909280709654e-17,0.000758430155289195,1.98906765637454e-17,0.000434421108617235,0.00179019866884478,0.194500664916308,0.00210613275087805,0.0302766416654864,0.000429599658454619
SI_h72_22,0.000447145565544201,2.28967197921863e-17,0.00109247909535732,0.00236072292921763,0.000235694893135234,0.000338882829869195,0.000817522825046666,0.000482284160413707,0.0104059442842339,0.0029212686817224,0.0588190397129724,0.860676984610694,0.00137231749513651,0.00359439848654549,5.83437493576777e-05,0.000858358789199662,0.000677629412894976,1.68586856237262e-17,0.000511375009127488,0.0458633586285224,0.00492339057485408,0.00193194539176311,0.00161091287439226
SI_h72_23,0.00093087628730124,0.000234487181725595,0.0023173016204056,0.00100306500825005,0.00240518650884059,0.000501269699245876,0.00134665336464864,0.000344907233740808,0.00613570798808642,0.00189285742400932,0.0953854472182142,0.677107527556811,0.00122643320281121,0.00544707394165382,6.46247728308289e-06,0.000108182843886959,0.00276475679599413,0.00127564954476718,0.000849181794257483,0.187945919452798,0.00218293636218997,0.00682133966318051,0.00176677682989834
SI_h72_24,0.00152098321586334,2.57270535521216e-17,0.00251033497660842,0.00133827250820439,0.000984119688826365,0.000241690794217155,0.00191786171612013,2.01134636957907e-17,2.6221237982069e-17,0.00625126200137647,0.122877575114044,0.669529734345297,2.36750722568617e-17,0.0150798977318499,1.83452391058574e-17,6.35871021606718e-05,1.9418903428352e-17,0.00269913738989469,0.000620842905140965,0.141602343494632,0.00360202262590349,0.0288938408513505,0.000266493538510292
SI_h120_25,0.000367468349701191,0.00042008369806467,0.00380857196069157,1.57049012321217e-17,0.00255540058076761,0.000180925116200138,0.00083756432043915,0.000161809183808353,0.01741043250334,0.0270836767070008,0.0616351521574329,0.675264433459178,0.00416148991640806,0.00109344570947044,2.43182564300707e-05,7.94665225057631e-05,1.94937586098255e-17,0.00193133144132057,0.000442736983491989,0.161299989931766,2.16729172070594e-17,0.0295716086293758,0.011670094572607
SI_h120_26,2.4224501328714e-17,0.000452871411788281,0.000673827523123183,0.00226119617197239,1.8370993093382e-17,0.000500486214691908,0.000755586452457009,0.000330810177193772,0.00359728601682681,0.00808785653485276,0.0472838375577049,0.898772914663049,0.00356834619740237,1.85812873116446e-17,7.67719631476652e-05,0.00120647696348915,1.77144219896655e-17,0.00235005293275452,0.000456507375972018,0.0180990054962861,0.00247448731910705,0.00297337430088522,0.00607830472729598
SI_h120_27,2.2972365632001e-17,3.00436089120549e-05,0.000854447570779625,0.00169369512201939,1.74214182838058e-17,0.000161616016730143,2.24799594225293e-17,0.000402040682383724,0.0069495800496138,0.00898818608505217,0.044027014257293,0.900731104527654,0.00300573501098404,1.76208426437409e-17,1.58699856862085e-17,0.000672308593653028,0.00206706369286569,0.00221040435703927,0.000361919083118168,0.0211738604579127,0.000243349938158474,0.0016141126404856,0.00481351830534471
SI_h120_28,2.29456575216485e-17,0.000190325406665964,2.31965313827819e-17,0.00131573226753277,1.74011638106934e-17,0.000128204621519803,2.24538237930258e-17,0.000724843839257881,0.00216857641614882,0.00893101518296221,0.0301578744288277,0.921647517044615,0.00278551870144841,1.76003563160647e-17,7.86072377624209e-05,0.000808314204079208,0.000701116208435339,0.000898612791485551,0.000337565705201548,0.0193022500740825,0.00215153045449984,0.00333272610740919,0.00433966930806544
SK_h0_1,0.82369148236556,0.000970478590954218,0.00406813262157071,1.94479046123855e-17,0.00530180934132295,0.000455872751459792,0.000816471593356944,2.50031861447078e-17,3.25958026984461e-17,0.00278029301420979,0.131519751757931,0.00168057333854762,0.00427730817848345,0.00166262866460566,8.46890544947858e-05,2.26402276207369e-17,0.000215017482758995,0.000815447954209201,9.41234362668659e-05,0.000882826734025283,2.68382984576132e-17,3.33458707270531e-17,0.0206830931202424
SK_h0_2,0.857202777809754,0.0013160623453594,0.00676590587875441,2.08715590543211e-17,0.00604837270437075,0.000268974531360944,0.00152736637631257,0.000370010162059501,0.00528037682738844,0.002175187404288,0.0691886411532887,0.000864325567704515,0.00717422567602604,0.00979080453277095,0.000333505541664226,0.000870029581748513,0.00865658934156361,0.000316783327695431,0.000351553821248705,0.000333237228127942,2.880295550292e-17,3.57869047575547e-17,0.021165270188513
SK_h0_3,0.833627634524732,0.00101960197460711,0.00611975653569648,2.01710085066123e-17,0.00465522956125789,0.000346337320692505,0.000735115620978333,2.59328442045176e-17,6.21726935360547e-05,0.00442272471140345,0.1236108502964,0.00182251611681741,0.00505818688898126,0.00321710957182247,0.0001738283115997,0.000373690315482054,0.000295935550937412,0.000779054581688996,2.6043153884028e-17,0.000332816190142739,2.78361888995872e-17,3.45857230124124e-17,0.0133474392332244
SK_h0_4,0.869089390979594,0.00089545192932096,0.00429143483465849,2.01348124279537e-17,0.0042341376352874,2.75283728399282e-17,0.000489869529024252,7.45697830133625e-06,3.37470995643319e-17,0.00111532868670292,0.0838340874230417,0.00134309653386157,0.00477301910378777,0.00440474549478904,0.0002855932977044,2.34398895693576e-17,0.00240995159042252,0.000625875168419766,0.000550000226096392,2.79746939189456e-17,2.77862379572418e-17,3.45236602974912e-17,0.0216505605889877
SK_h6_5,0.801743676057941,0.00112266663650783,0.00179085775814464,0.00320725011094131,0.000902361081290416,0.000590994472177206,0.00200372795828442,2.5409644662545e-17,3.31256888327909e-17,0.00138532235982149,0.0586768792708922,0.000205653247096074,0.00100074234703165,0.000354439017698435,2.31758196390021e-17,0.000762776252665504,2.45321961107058e-17,0.0983516491600923,0.000152761977597187,0.00169067352239562,0.017934430465662,0.00312492083668567,0.00499821746707488
SK_h6_6,0.81149982776253,0.00140355472507554,0.00103081217054262,0.00258168997793249,0.000521141990316943,0.000887251848947508,0.00177035952330834,2.49441176970628e-17,3.25187971738703e-17,0.00175509619440669,0.0419150938443897,0.000513137131642294,0.00292940006384106,2.52612475936748e-17,2.07566576944192e-05,0.00128514072739404,2.40827447719051e-17,0.0998726120423764,2.50502216634127e-17,0.00174282224857497,0.00911030236204113,0.0032435002685172,0.0179175004604683
SK_h6_7,0.778684622741368,0.000256352831688754,0.000776356551057856,0.00313760157819742,2.49228197672408e-17,0.000832387715000246,0.00193066510485352,0.00056493769284916,0.0116098175803561,0.000906882559646316,0.0186187343287089,3.00938906731306e-05,0.00101465609657388,2.52081132662482e-17,0.000106759658899476,0.00140522660922246,2.40320892988808e-17,0.141482498055209,2.49975312064178e-17,0.00102550664172021,0.0308156615811083,3.31971194483293e-17,0.00680123878286659
SK_h6_8,0.821273526782196,0.000705651330112755,3.13826507400494e-17,0.00190400156535507,2.35420821039963e-17,0.000156123993042766,0.00104357777790449,2.3512639553892e-17,3.06526278444142e-17,3.34739092892229e-17,0.0158245507577991,3.74707469082705e-06,0.0011100200298425,2.38115701892168e-17,7.42616966493694e-05,0.000235132111327564,2.2700698584214e-17,0.125973919915351,3.98703983090261e-05,0.000496179554402034,0.0142445924898312,0.00108449390596509,0.0158303506172208
SK_h12_9,0.790594968880104,0.000115574438455766,3.32423827794501e-17,0.00326247507691668,2.49371830062642e-17,0.000474028655975285,3.21780266658372e-17,2.49059956942465e-17,3.24690988164259e-17,0.000472229627124446,0.0472264597346081,2.77062114339593e-17,2.93162459041689e-17,0.00204577278789635,2.2716447703437e-17,0.0011038529629151,0.00366553627731319,0.146145457666924,2.50119375022971e-17,0.000826775148235616,0.0030148849771542,3.32162512386316e-17,0.00105198376637664
SK_h12_10,0.798510189238073,0.000452767636839572,0.00271440359256967,0.0047894642418788,2.60918170680887e-17,0.00204867048783343,0.00149641434502815,2.60591857303868e-17,0.00294090263069308,0.0012716369393149,0.0891553571564007,0.00123504959777839,0.00129734951009517,0.00265252154480014,2.37682579369928e-17,0.00256366447696323,0.00339783636943932,0.0788147322737196,0.000448486299398502,0.000977202081143851,2.79718032792605e-17,3.47542202657109e-17,0.00523335157802996
SK_h12_11,0.779480796690735,0.000190648789511208,0.00104879625021592,0.00398566035312883,2.47484315743593e-17,0.00124167929552512,3.1934468738403e-17,2.47174803214746e-17,3.22233377417799e-17,0.000798523448722413,0.0786858992674902,0.000815901399648609,2.90943490126434e-17,2.50317288378605e-17,2.25445051856818e-17,0.00105656925982296,0.00116623494459156,0.122829872549641,2.48226202479348e-17,0.000750223435322159,0.00423585781511006,3.29648349105631e-17,0.00371333650053428
SK_h12_12,0.790609422199502,3.14544997782615e-17,3.28222112025892e-17,0.00240622527074766,2.46219861211394e-17,0.000618343690399127,0.000700243385157963,2.45911930053548e-17,0.000671388133402602,3.50093983318331e-17,0.0330382297870278,2.73560150408703e-17,2.89456992634266e-17,0.00285797286496845,2.2429320101437e-17,2.22671704271796e-17,0.00278476297459499,0.157735574522909,2.46957957476458e-17,0.000317706458573843,0.00708032685964494,0.00117980385307163,4.50642467876935e-17
SK_h24_13,0.828081108696721,0.000689480262560349,0.00383630813690904,0.00593995202579246,2.68253878783387e-17,0.00248721517618965,0.00263824534414271,0.000725582074225237,0.0100884082789947,0.00210758869509085,0.093360092799641,0.00173561436092298,0.00173406646898202,0.00177460344501276,0.000363600975629962,0.00349440170627069,0.00190558276063272,0.0287683222792999,0.000602132001785501,0.00146992146417874,2.87582298566879e-17,0.00263274895367589,0.0055650240933412
SK_h24_14,0.872743659529292,0.000607546067899968,0.00114604498458283,0.0058122163466787,2.52211052565294e-17,0.00254115850282251,0.00106419242374898,0.00099219243574743,0.00591259437932047,0.00162117210482734,0.0591537248662713,2.80216604521854e-17,0.00156465654391736,2.55098132532436e-17,3.98381567453936e-05,0.00298082932948785,0.000782693438928446,0.0333767539156741,0.000236554911089041,0.0013000442117555,2.70383543192931e-17,0.000499441469564653,0.00762468638164598
SK_h24_15,0.853361372400869,0.000555508429594461,0.00257199292654059,0.00737801480506237,2.64673978235228e-17,0.00176598003264469,0.000684100856655822,0.00233354997457803,0.0208000951090419,0.00179205987641891,0.0576395567216382,0.000154801385294875,0.00124063008856183,2.677037223032e-17,6.11740130954889e-06,0.00357554353450972,0.000818868672545853,0.0348231219148168,0.000838196479427625,0.00116600169381245,0.00228339515985407,0.000196130879559584,0.00601496165726334
SK_h24_16,0.869324432650885,0.000459808723375876,0.00127112520294228,0.00533992227975435,2.53322973797275e-17,0.00197825169206333,0.0023246818051789,0.00160848325415269,0.0200760460612428,0.00163182855148523,0.0386182502421111,0.000795032051608094,0.000518840230949006,2.56222782015147e-17,2.30763758877632e-17,0.00362070030179381,2.44269323640346e-17,0.0404887656306911,0.000727184997111092,0.00172414485396294,2.71575581366503e-17,0.00263237616486788,0.00686012530582404
SK_h48_17,0.748016801515963,3.2966394163213e-17,0.0037943171780502,0.0147467651966394,0.000655273392683934,0.00208791259405193,3.32984302823655e-17,0.0111019493340968,0.13900191281214,0.00253558219610343,0.0523685744672086,2.86709113458984e-17,0.000438094020378776,5.67177546262733e-05,0.000899946628386324,0.0114654234685209,2.48831924471828e-17,0.00803231716222486,0.00203514152017643,0.000345639783322402,0.000283828612945331,3.43728046967337e-17,0.00213380236248139
SK_h48_18,0.799217002644184,0.00102514182234084,0.00534190927433424,0.00317457818215849,0.00508206809180144,0.0010519835521546,0.00254448003530957,0.00503109722520601,0.0531126664838108,0.003656712450701,0.0821150211104499,0.00146820523603144,0.00396142891840214,0.00474782117358526,0.00170825880951627,0.00246155101051713,0.00299969393056556,2.62660876544309e-17,0.00194746303374351,0.000701287874517536,0.00892921774755989,0.00289345629426791,0.00682895509884244
SK_h48_19,0.806413959677996,0.000760481665779035,0.00663042367242375,0.00272330532879699,0.00702113982597147,0.00133751057728464,0.00370409520769566,0.00292596728741148,0.0190369655575759,0.00210834187582599,0.0992762272179246,0.00257342760760824,0.0036395326773396,0.00579776735537437,0.00144147054878653,0.00402871133407331,0.00026259742739687,0.000499010544350709,0.00117085686871707,0.00108569897534736,0.00615335860278927,0.0125020823325725,0.00890706783095871
SK_h48_20,0.819195359613744,0.000226286782685295,0.00257491150347138,0.00596615868388402,0.00526423489805662,0.00135197126836108,0.00232588248181852,0.00377086048838702,0.0267475461433767,0.00185594450520169,0.0934402584503465,0.00150852218270868,0.00314362586217909,0.00491795905502585,0.000633775739799009,0.00177679103865333,7.00553148580924e-05,2.52320788889057e-17,0.00147410233185032,0.000934551477612351,0.00900211545404738,0.0114849029445089,0.00233418377942418
SK_h72_21,0.870243028621972,0.00103630085264353,0.00413910521579194,2.09464844367137e-17,0.00498745515245628,0.000450869185510363,0.00384294047463419,0.00101143207178529,0.0194868529471136,0.00171222245942333,0.051578374665622,0.00213144260626564,0.00350872943282102,0.0143068389899657,0.00115680946805255,0.00219578564585476,2.59998904353886e-17,2.53622225558142e-17,0.000192401768726344,2.91024062375421e-17,0.00234302319812917,0.0106451652639814,0.00503122197925051
SK_h72_22,0.85239096236982,0.00083772639387943,0.00536736903506042,2.10610956729936e-17,0.00703559965347024,0.000486473311454419,0.00492250315034129,0.000925164084353884,0.0281137393502744,0.0023138570409756,0.0484280053278022,0.00181505411045287,0.00462905236948588,0.0141263194692518,0.00290102426304187,0.00253409133124708,2.61421519969859e-17,0.00171992987752145,0.000717722320969363,0.00112891105794974,0.00385774416959798,0.00997912441192354,0.00576962690112618
SK_h72_23,0.839488268903428,0.00113774830243597,0.00598764107031707,0.000239209561290973,0.00693854690311697,0.000340751901162569,0.00498705743335394,0.000689671585088354,0.03629136224679,0.00427722143153561,0.0352005762941885,0.00260927758960789,0.00561286803615615,0.00977103001635962,0.00215750729731688,0.00438155653591241,0.0022841633285961,0.00331175302179704,0.0010886701501602,0.000283838696820508,0.000734766835673637,0.0051287219225716,0.0270577909363197
SK_h72_24,0.859226056056959,0.0010452597133686,0.00342537506075384,0.001027233327968,0.00608540275671371,0.000384671556534108,0.00354868001574282,0.00168742736748716,0.0323131847965264,0.00235414700692202,0.0399390715543075,0.00145717239575763,0.00315657467881425,0.00771958177855026,0.00359170788568601,0.00611286708365769,2.52483620762862e-17,0.00444940833463861,0.000964088167690576,2.82611994770759e-17,0.000418015722389087,0.00754852803219049,0.0135455467073423
SK_h120_25,0.846585166428356,0.00248754212444596,0.0030816387196946,2.0800650162629e-17,0.00720424208088584,0.000149657234435231,0.00289681863763846,0.000820312963953925,0.0186563861066529,0.00195936723362778,0.0783081840248379,0.00272360541043635,0.00584730099211551,0.00691926429683081,0.00135431395661734,0.000126925270866792,0.00365172014635627,0.000945620546691414,6.72645163592941e-05,0.00113654219237931,0.00421939892758207,0.00138300677353075,0.00947572141570592
SK_h120_26,0.844900131168853,0.00128849684213999,0.0049739429795839,2.03878880498597e-17,0.00565354055398321,0.000150965546273952,0.00293672138682331,0.000278011688970512,0.0172090722946756,0.00133925366078562,0.0790684558054663,0.00101773383364828,0.00670823980932511,0.00249906368137263,0.00117698200179858,0.000275592013846855,0.0032578667220074,0.00148408855866737,0.000735662977217731,0.000423520539815523,2.81354847891464e-17,3.49575901804499e-17,0.0246226579347446
SK_h120_27,0.848586737490305,0.0010629787367977,0.00287677924168305,2.00731740517526e-17,0.00696942201719363,0.000208781307657753,0.0029498876095854,0.000212127065071188,0.00680946246075617,0.00126023327763124,0.0852277602577663,0.0010076866230859,0.00636778793750552,0.00238222331254361,0.00106924855266037,0.000353101659429489,0.0028062940532928,2.43048092027236e-17,0.000644940249274551,0.000899019074363974,0.00386896221704019,0.00412176716853254,0.0203147996878231
SK_h120_28,0.867012422299863,0.000499010405893562,0.00224357664435847,1.9269804826875e-17,0.0048427503534736,2.63457319865768e-17,0.00157394314164892,0.000465755216068774,0.00404384483090491,3.52699547964681e-17,0.0985817709095141,0.00154354937638414,0.0035981303115451,0.00162259978879993,0.000707578515580218,0.000156655917696066,0.00256593452128291,2.33320813381792e-17,0.000984884865161652,9.5816230286042e-05,0.000753903423519539,0.00166654689740047,0.00704132635061829
SP_h0_1,0.00134936554817347,0.0006248091044021,0.00553826579962146,2.29569517942422e-17,0.0063465483963902,3.13868098111895e-17,0.00335386009209525,2.95145904130448e-17,0.294454124152928,0.00143037356685364,0.0641303923905575,0.000835419349536874,0.00303085457685443,0.0246779219432142,0.00324682154420741,3.7721025583641e-05,0.175248242736955,0.00132656620093172,0.000494775827059215,3.18956882292238e-17,0.00196224162861923,0.409660783232826,0.00225091288319062
SP_h0_2,0.00108830570347457,0.000688299634237316,0.00356654938040373,2.15200162478901e-17,0.004080966650514,0.000111768674819793,3.57454387325883e-17,0.000586644433414772,0.276616453900461,0.0014327140367638,0.0384291594098664,3.07778563803661e-17,0.00154665806167291,0.00511811629501653,0.00191540588477987,0.00100207787991098,0.145160041057457,0.00265151463432573,0.00026920545500091,0.0021031940631119,2.96978327683559e-17,0.511052209101289,0.00258071574347861
SP_h0_3,0.000527292381088113,0.000893880050303522,0.00330180403904095,2.17347339678515e-17,0.00393232073551027,8.3402717944235e-05,0.00159389237223345,2.79432468451025e-17,0.295730945725384,0.000736348388669558,0.0301509961842202,0.000655287596756553,0.00173024627933382,0.00870657561032596,0.00167991467659628,4.69877974697459e-05,0.156820833222434,0.00362769792305093,7.91485929980889e-05,0.000543419046048009,2.99941453206497e-17,0.486027240002131,0.00313176665846102
SP_h0_4,0.00151720476597772,0.000707545401381344,0.00444259513283733,2.20336892879549e-17,0.00576587699740076,3.01245226856876e-17,0.00376604051283661,0.000457565414498184,0.243089903213767,0.000817538678038939,0.0403652686446736,0.00120659780979017,0.0019670207629452,0.00495159027994325,0.0030280776795785,0.000299758658442785,0.15599078213896,0.00415160808804133,0.000201700255858938,0.000800995786026815,3.04067065845155e-17,0.524870007549938,0.00160232222906338
SP_h6_5,4.0144564563936e-17,0.00097150611446882,0.00189410245584747,2.36504014844923e-17,0.00248223589913666,3.23348962007321e-17,3.30816013037935e-06,0.00032338106109687,0.0193218746235498,0.00102928960059838,0.000860529715369298,0.000237772722590004,0.00172810871132032,0.00517297785927483,0.00135366561436555,0.0013803861495332,0.0152202630378095,0.0265966465362364,3.05354610840488e-17,0.00255279710267667,0.512310356805303,0.399524503615467,0.00703629421522589
SP_h6_6,3.98133004733234e-17,0.000776951670331193,0.00216254309077423,2.34552435888846e-17,0.00246510164346446,8.60594244929387e-06,0.000741471529196701,3.01552189405978e-17,0.0336480017423691,0.000436241923857264,3.50200643275712e-17,0.000139390096178041,0.00158671115230315,0.00959327926373511,0.000979854078153302,0.000287015793599661,0.0368612468720726,0.0255518989746162,9.22203426680609e-05,0.00134880451400332,0.48345090741366,0.394109545511334,0.00576020844523464
SP_h6_7,0.000956460175361009,0.000903805428122097,0.00130733204483068,2.2660480027133e-17,0.00244197953877727,4.98660418008014e-05,3.76397857292667e-17,2.91334316749994e-17,0.0255602386952399,0.000687276360021711,0.0269419838331106,0.000452621999932226,0.00113734228116751,0.00189561619613639,0.00133192061427557,1.60166079801646e-05,0.0224335012874225,0.0256239737057192,2.92573555873079e-17,0.00164857942646142,0.470444941609703,0.413111999666614,0.00305454448732348
SP_h6_8,0.00103340740431006,0.000978111300297201,0.000715531614113966,0.000333932672915728,0.00182086321259362,1.30062281786781e-05,3.70267466243232e-17,0.00057872825765851,0.00818350999602131,0.000146693737768873,0.0137681571141259,0.000556143853740615,0.000437180696657948,2.90232941978973e-17,0.00088237732365718,2.59504856789855e-17,0.0371069272337959,0.0363525050228969,2.87808411031058e-17,0.0011738477816752,0.434427428587815,0.459519995125096,0.00197165283668134
SP_h12_9,0.00337182369566441,0.000760842538055495,0.000567438100803737,0.00106452093693367,0.00104663465620534,2.86538566477967e-17,0.0009413849149496,0.00018445545830335,3.51268329159193e-17,0.00034050761330734,0.0629882814590882,0.00133659453477403,3.17159055574643e-17,0.00302540532342831,0.00106753396093187,0.000399895907555881,2.60142017933917e-17,0.0253820576552639,8.01125066434041e-05,0.000902715728366657,0.408228383185677,0.48695126622524,0.00136014559880776
SP_h12_10,0.000605361774455732,0.000617994062461089,3.79613095136696e-17,0.00280818758319662,2.84771440356863e-17,0.000306078357684063,0.0114835106267937,0.0173243388690125,0.119240288040594,0.000766095554086006,0.00242817815849778,0.000823776395534933,0.0004691001615275,0.0015717324217989,0.00180799375066087,0.00218633615330292,0.0474963589913495,0.0174474460970071,2.85625103158435e-17,0.000932400561332418,0.237724161651423,0.53214718630007,0.00181347448921118
SP_h12_11,3.70191558283345e-17,0.000433488972022966,3.74239007588204e-17,0.00193958283377987,2.80740002370677e-17,2.98175001809152e-17,0.00706287258782813,0.00576381805093635,0.164901934440844,0.000531982353385737,3.25623146799726e-17,0.000334928940112111,3.30039000097496e-17,2.83953655494027e-17,0.00300113838328144,0.00149569454337383,0.0329636640425815,0.0341667561424424,2.81581580081689e-17,0.000799292577115776,0.307226070676714,0.437250882630962,0.00212789282461966
SP_h12_12,0.00134081111779272,0.000353328151763058,0.000503354177303565,0.00265382700005213,4.29806501982157e-05,3.05638882145161e-17,0.0082438844189186,0.00244669548916096,0.0553316595345619,0.000427827042908598,0.00920056590801167,0.000867291423732334,0.000237487512820992,0.0103748468025143,0.00253597719470873,0.00121167508624143,0.011869860998633,0.0326673670628425,1.75029559724615e-05,0.00117466112800279,0.388858222265412,0.467742682991897,0.00189749108655004
SP_h24_13,0.000805065152076277,0.000499227388901653,0.000319721331931097,0.00194586298086434,0.00122969755801225,0.000227583068900831,0.0116950717292013,0.0090757176366817,0.104587957680694,0.000931745234232837,0.0166707484439403,0.000378801973330286,0.000137587233034508,0.00382601072477717,0.00147251495781225,0.00148157839082028,0.0552984607816989,0.000410480132828493,2.74720863791874e-17,0.00153723727119424,0.129268819887157,0.657307073626588,0.000893036815322698
SP_h24_14,0.000295598054144691,0.000375845290514355,0.00049080615946781,0.00184930012009403,0.00078533584291434,2.90840138840392e-17,0.00499015409155416,0.00840903086563244,0.130064179675476,0.000153291775994895,0.0170540819779535,0.000151392908627674,4.01910658393735e-05,2.76968626098906e-17,0.000642922258628992,0.00265806193213592,0.0779776541116065,0.00175893146811075,2.74654901815923e-17,0.00109066079257953,0.124229428841001,0.626948108975096,3.50237926285302e-05
SP_h24_15,0.000847422915547703,0.000284743346417436,3.71293960342234e-17,0.00110576564886479,0.00142009995126375,2.95828534845287e-17,0.00828276323327376,0.00817611481277769,0.0446318355007251,0.000506746094236182,0.0331458917547694,3.09458832648825e-17,0.000462399414776726,0.00578815184705463,0.000459438261110512,0.000704499744614905,0.0588479247944981,2.61989131320449e-17,0.00024630425814067,0.0018845321233402,0.136316548307933,0.696888817990655,5.09779263693318e-17
SP_h24_16,0.000446670577535316,0.000364729700897102,0.000962641919369208,0.000972414807886546,0.00162625824358512,1.46281984553232e-05,0.0106999366272033,0.00961643153510001,0.0905975815960024,0.00100361825806172,0.00964407695816887,0.000466527249942155,0.000730656723186589,0.0158492811214716,0.00101900027728365,0.00310675578674439,0.0755682031521476,0.00184264401132961,0.000228710018521297,0.000895848568987518,0.173520168149718,0.598048741001031,0.00277447551737156
SP_h48_17,3.56065806868423e-17,0.000217069447365831,0.00011574815277595,0.00228519192064724,3.10075627910288e-06,2.86797254641627e-17,0.00472845141690978,0.0110933582814434,0.03752759401004,0.000307123325636458,0.00129490499784961,0.00084467754928301,3.17445388038308e-17,2.73118565765166e-17,0.000272217327513522,0.00251686897451052,0.0900145910633016,2.53990926358558e-17,2.7083700389065e-17,0.000616785012722068,0.0122779090428223,0.835461726814625,0.000422681906274827
SP_h48_18,3.6319875919753e-17,3.51869679299865e-17,3.67169753491017e-17,0.0020840873849834,2.75436914312611e-17,0.000108020936786975,0.00269552746991158,0.0040027859537257,0.00643264417554854,0.00223016545753814,0.00394616272748817,3.06021469335391e-17,0.000470720412473565,2.78589862565414e-17,0.000549204933334633,0.000694856340023868,0.0806933945621183,2.59079045281504e-17,0.000112309740189754,0.00158634124929788,0.0117154403774354,0.881365044696233,0.00131329358291104
SP_h48_19,2.40880791081682e-05,0.000240683646319481,3.75422118390597e-17,0.00238191957597044,2.81627527515661e-17,2.991176455702e-17,0.00124962310001155,0.00722870221825274,0.0161039974001184,0.000779273209735513,0.00580167649345191,0.000644203980610438,3.31082377987851e-17,3.25856859107315e-05,0.00111390650057534,0.000335374919242059,0.0770389996652265,2.64902005367867e-17,2.82471765771567e-17,0.000987214065640604,0.0107312596410063,0.874426395218595,0.000880096600224739
SP_h48_20,3.69584310473459e-17,3.58056049221883e-17,3.73625120500163e-17,0.00277352695762531,2.8027948740816e-17,2.97685887152807e-17,0.00177341081123024,0.00805304462254477,0.00662940609125942,0.00114374183538727,0.0117448076371424,0.000997210378492345,0.000690360894764352,0.000629293176692211,0.000518117206271543,0.00073073109277635,0.0894219797902432,2.63634023750646e-17,2.81119684627881e-17,0.000527903880729478,0.0141933996339906,0.859665573755075,0.000507492235775281
SP_h72_21,3.61944187956689e-17,3.98051799244233e-05,0.000127263043796932,0.00144767737788981,0.000489553056335905,2.91532063559898e-17,0.000561285240765427,0.00462090780664285,0.00434699315680734,0.000334513404266694,0.0210566634056166,0.000303300083225591,3.22686174796278e-17,2.77627549725093e-17,0.000448472808683616,2.48234046215016e-17,0.0911695573888934,0.00116860222904935,0.000281269035573743,0.00106102103525943,0.00062996192723791,0.871913153820031,5.02375474976687e-17
SP_h72_22,0.00116868036547083,0.00141945063447226,0.000431897539690459,0.00131023533731997,0.000940694514222302,0.000164432049059125,0.001051874806127,0.00242318841317335,0.000431598689289665,0.00125326292526868,0.0449144276444433,0.00021485044920623,0.00128618398415582,2.80850786881217e-17,2.5294465525169e-17,2.51116026774825e-17,0.087612491165599,0.000893134173313717,0.000264957916495428,0.00109763134442868,2.97679289580102e-17,0.852828359930733,0.000292648117531063
SP_h72_23,0.00080309034163942,0.000119400023318349,0.000604916872775197,0.00131066212594845,0.00100168552934377,0.000453432554930308,0.00545640928808668,0.00457958844841768,3.27997523805205e-05,0.00142829411330691,0.0415149840031762,0.000667345037442444,0.000247784495640485,2.89270885112317e-17,0.000453085392001633,0.00080915033674926,0.0776336221378073,0.00178389841102832,0.000383710217881656,0.00231893579663547,3.06603917805155e-17,0.857131881822831,0.00126532329865903
SP_h72_24,7.41124049038786e-06,6.47541312842616e-05,0.000156327904092145,0.00107633468458072,0.0012680216276956,2.94547356727262e-17,0.00168119723366289,0.00738550413867734,0.00319383949982672,0.00160849002594629,0.0219354640904367,8.27299061999677e-05,0.000854204069629352,2.8049902960122e-17,0.000784892509181503,2.9599542446649e-05,0.101190223899672,0.00122018316767243,0.000185568124505095,0.00160369605830362,2.97306455099641e-17,0.854123169658589,0.00154838848710696
